"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"INPP5E","Excitatory neurons","ASD","Wald ratio",1,0.112,0.043,1.118,0.00932,NA,NA,NA,0.028670133
"CYP2J2","Astrocytes","ASD","Wald ratio",1,-0.219,0.084,0.803,0.00936,NA,NA,NA,3.66e-05
"BCLAF1","Astrocytes","ASD","Wald ratio",1,0.201,0.077,1.223,0.00948,NA,NA,NA,3.24e-05
"PUM3","OPCs / COPs","ASD","Wald ratio",1,-0.128,0.05,0.88,0.0096,NA,NA,NA,2.63e-05
"AL391095.1","Excitatory neurons","ASD","Wald ratio",1,-0.063,0.024,0.939,0.00974,NA,NA,NA,0.181921302
"AL391095.1","Microglia","ASD","Wald ratio",1,-0.083,0.032,0.92,0.00974,NA,NA,NA,0.000863401
"CHST8","OPCs / COPs","ASD","Wald ratio",1,0.062,0.024,1.064,0.00976,NA,NA,NA,0.164069088
"PEPD","OPCs / COPs","ASD","Wald ratio",1,0.152,0.059,1.164,0.00976,NA,NA,NA,1.93e-05
"C12orf40","Endothelial cells","ASD","Wald ratio",1,0.096,0.037,1.101,0.00987,NA,NA,NA,3.03e-05
"ZSCAN2","Excitatory neurons","ASD","Wald ratio",1,0.128,0.05,1.136,0.0102,NA,NA,NA,3.94e-05
"LCA5","Pericytes","ASD","Wald ratio",1,-0.081,0.032,0.922,0.0102,NA,NA,NA,2.77e-05
"TTK","Microglia","ASD","Wald ratio",1,0.165,0.064,1.179,0.0102,NA,NA,NA,2.02e-05
"FAM227B","Inhibitory neurons","ASD","Wald ratio",1,-0.132,0.052,0.876,0.0104,NA,NA,NA,7.46e-05
"ZC3H11A","Excitatory neurons","ASD","Wald ratio",1,0.159,0.062,1.173,0.0107,NA,NA,NA,5.31e-05
"DOC2B","OPCs / COPs","ASD","Wald ratio",1,0.12,0.047,1.128,0.0107,NA,NA,NA,5.37e-05
"RFTN1","Inhibitory neurons","ASD","Wald ratio",1,0.08,0.031,1.084,0.0108,NA,NA,NA,0.002410649
"POLR3D","Endothelial cells","ASD","Wald ratio",1,-0.13,0.051,0.878,0.0108,NA,NA,NA,3.13e-05
"LINC02196","Inhibitory neurons","ASD","Wald ratio",1,0.084,0.033,1.087,0.0108,NA,NA,NA,0.00045635
"ANKRD53","OPCs / COPs","ASD","Wald ratio",1,0.136,0.053,1.146,0.0109,NA,NA,NA,1.8e-05
"SPATA3","Microglia","ASD","Wald ratio",1,0.111,0.044,1.117,0.011,NA,NA,NA,1.95e-05
"AC026367.3","Excitatory neurons","ASD","Wald ratio",1,-0.084,0.033,0.919,0.0111,NA,NA,NA,0.002815863
"GATB","Excitatory neurons","ASD","Wald ratio",1,0.13,0.051,1.139,0.0112,NA,NA,NA,0.000554901
"HPS3","Excitatory neurons","ASD","Wald ratio",1,0.173,0.068,1.189,0.0113,NA,NA,NA,2.1e-05
"CAB39","Excitatory neurons","ASD","Wald ratio",1,0.353,0.139,1.423,0.0113,NA,NA,NA,3.76e-05
"NSMAF","Excitatory neurons","ASD","Wald ratio",1,-0.222,0.088,0.801,0.0115,NA,NA,NA,0.00015112
"RYK","Astrocytes","ASD","Wald ratio",1,-0.119,0.047,0.887,0.0116,NA,NA,NA,0.149137683
"AC012409.2","Excitatory neurons","ASD","Wald ratio",1,0.217,0.086,1.242,0.0116,NA,NA,NA,2.86e-05
"CCDC66","Excitatory neurons","ASD","Wald ratio",1,0.155,0.062,1.168,0.0117,NA,NA,NA,0.000734047
"CCDC66","Oligodendrocytes","ASD","Wald ratio",1,0.103,0.041,1.108,0.0117,NA,NA,NA,0.015832988
"SNRPA1","Endothelial cells","ASD","Wald ratio",1,-0.176,0.07,0.839,0.0119,NA,NA,NA,2.65e-05
"TTC7A","Astrocytes","ASD","Wald ratio",1,-0.159,0.063,0.853,0.012,NA,NA,NA,2.14e-05
"MED24","OPCs / COPs","ASD","Wald ratio",1,0.098,0.039,1.103,0.012,NA,NA,NA,6.96e-05
"TMEM99","Pericytes","ASD","Wald ratio",1,-0.091,0.036,0.913,0.012,NA,NA,NA,3.2e-05
"GRM3","Excitatory neurons","ASD","Wald ratio",1,-0.229,0.091,0.795,0.012,NA,NA,NA,3.32e-05
"TTLL3","Endothelial cells","ASD","Wald ratio",1,-0.084,0.034,0.919,0.0122,NA,NA,NA,5.51e-05
"CD46","Astrocytes","ASD","Wald ratio",1,-0.168,0.067,0.845,0.0122,NA,NA,NA,4.34e-05
"UBE2D1","Oligodendrocytes","ASD","Wald ratio",1,0.205,0.082,1.228,0.0123,NA,NA,NA,5.72e-05
"AP002852.1","Excitatory neurons","ASD","Wald ratio",1,0.141,0.056,1.151,0.0123,NA,NA,NA,0.000451915
"LINC01324","Inhibitory neurons","ASD","Wald ratio",1,-0.137,0.055,0.872,0.0123,NA,NA,NA,2.14e-05
"AP2A1","Excitatory neurons","ASD","Wald ratio",1,-0.316,0.127,0.729,0.0124,NA,NA,NA,3.87e-05
"ATXN7","Oligodendrocytes","ASD","Wald ratio",1,0.276,0.11,1.318,0.0124,NA,NA,NA,2.24e-05
