"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"B3GAT2","Stem-cell-iPSC","DEP","Wald ratio",1," 0.008","0.012","1.008","5.25e-01",NA,NA,NA,2.93e-06
"FAM189A2","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.007","1.004","5.25e-01",NA,NA,NA,2.94e-06
"IRF6","Stem-cell-iPSC","DEP","Wald ratio",1," 0.007","0.012","1.007","5.25e-01",NA,NA,NA,6.35e-06
"GSTM2P1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.004","0.007","0.996","5.25e-01",NA,NA,NA,3.37e-06
"SPHKAP","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.009","0.015","0.991","5.27e-01",NA,NA,NA,5.53e-05
"OTP","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.007","0.011","0.993","5.28e-01",NA,NA,NA,3.11e-06
"ZSCAN18","Stem-cell-iPSC","DEP","Wald ratio",1," 0.006","0.010","1.006","5.28e-01",NA,NA,NA,3.81e-06
"TBX18","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.010","0.015","0.990","5.30e-01",NA,NA,NA,0.002610816
"C3orf33","Stem-cell-iPSC","DEP","Wald ratio",1," 0.005","0.008","1.005","5.30e-01",NA,NA,NA,8.22e-06
"RGS7","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.006","0.009","0.994","5.31e-01",NA,NA,NA,2.37e-05
"LINC01037","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.008","0.995","5.31e-01",NA,NA,NA,0.00231305
"GNG12-AS1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.010","0.017","1.010","5.32e-01",NA,NA,NA,0.002908009
"LPCAT1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.012","0.018","0.989","5.32e-01",NA,NA,NA,0.001103323
"SCEL","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.006","0.009","0.994","5.33e-01",NA,NA,NA,0.002630591
"LMCD1-AS1","Stem-cell-iPSC","DEP","Inverse variance weighted",3,"-0.004","0.007","0.996","5.34e-01",0.492826425,0.655247615,0.650147392,0.002433516
"RIMS2","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.004","0.006","0.996","5.34e-01",NA,NA,NA,5.55e-05
"POM121L4P","Stem-cell-iPSC","DEP","Wald ratio",1," 0.007","0.011","1.007","5.34e-01",NA,NA,NA,3.67e-06
"ADGRL3","Stem-cell-iPSC","DEP","Wald ratio",1," 0.006","0.009","1.006","5.35e-01",NA,NA,NA,1.85e-06
"SBF2","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.008","0.995","5.35e-01",NA,NA,NA,0.000571371
"KIAA0196","Stem-cell-iPSC","DEP","Wald ratio",1," 0.016","0.026","1.016","5.35e-01",NA,NA,NA,0.003016935
"OR13A1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.014","0.023","1.014","5.36e-01",NA,NA,NA,0.003506552
"AIM1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.013","0.022","1.013","5.37e-01",NA,NA,NA,1.29e-05
"PARD3","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.024","0.039","0.977","5.38e-01",NA,NA,NA,7.93e-05
"CBLN2","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.009","0.995","5.39e-01",NA,NA,NA,1.07e-06
"TBC1D9B","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.009","0.014","0.991","5.39e-01",NA,NA,NA,0.001618151
"FAM234A","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.006","0.010","0.994","5.39e-01",NA,NA,NA,5.42e-06
"TANC1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.007","1.004","5.39e-01",NA,NA,NA,9.66e-06
"ZFYVE9P2","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.007","1.004","5.39e-01",NA,NA,NA,5.83e-06
"HMGA1P7","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.006","1.004","5.39e-01",NA,NA,NA,0.001895382
"SPTSSB","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.030","0.048","0.971","5.40e-01",NA,NA,NA,0.004499428
"TBC1D22A","Stem-cell-iPSC","DEP","Wald ratio",1," 0.012","0.019","1.012","5.40e-01",NA,NA,NA,0.000142817
"CEBPE","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.008","0.995","5.40e-01",NA,NA,NA,6.52e-07
"TEKT3","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.011","0.018","0.989","5.40e-01",NA,NA,NA,0.00071106
"RPS6KB1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.008","0.995","5.41e-01",NA,NA,NA,7.03e-06
"ARHGEF10","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.011","0.018","0.989","5.43e-01",NA,NA,NA,0.000276574
"CDKAL1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.011","0.018","0.989","5.44e-01",NA,NA,NA,1.11e-05
"CD81-AS1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.015","0.025","0.985","5.44e-01",NA,NA,NA,8.91e-06
