"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"SLC1A2","Lymphocyte","DEP","Wald ratio",1,0.013,0.007,1.013,0.0563,NA,NA,NA,0.012815107
"LHFPL2","Lymphocyte","DEP","Wald ratio",1,0.01,0.006,1.01,0.0747,NA,NA,NA,0.011085986
"KCNN3","Lymphocyte","DEP","Wald ratio",1,-0.01,0.006,0.99,0.0801,NA,NA,NA,0.002934352
"SGSM2","Lymphocyte","DEP","Wald ratio",1,0.013,0.008,1.013,0.0841,NA,NA,NA,0.002195889
"AC074286.1","Lymphocyte","DEP","Wald ratio",1,-0.015,0.009,0.985,0.086,NA,NA,NA,1.87e-06
"DLG2","Lymphocyte","DEP","Wald ratio",1,0.011,0.007,1.011,0.128,NA,NA,NA,0.003884199
"ODF1","Lymphocyte","DEP","Wald ratio",1,-0.007,0.005,0.993,0.142,NA,NA,NA,7.25e-07
"EIF2AK1","Lymphocyte","DEP","Wald ratio",1,0.011,0.007,1.011,0.142,NA,NA,NA,0.006539799
"MLPH","Lymphocyte","DEP","Wald ratio",1,0.008,0.006,1.008,0.162,NA,NA,NA,0.005500988
"MED31","Lymphocyte","DEP","Wald ratio",1,-0.01,0.008,0.99,0.177,NA,NA,NA,0.004862022
"TXNDC11","Lymphocyte","DEP","Wald ratio",1,-0.013,0.01,0.987,0.193,NA,NA,NA,0.001741691
"FAM188B","Lymphocyte","DEP","Wald ratio",1,0.007,0.005,1.007,0.193,NA,NA,NA,0.004992147
"MRPL42","Lymphocyte","DEP","Wald ratio",1,0.007,0.005,1.007,0.203,NA,NA,NA,0.004373411
"RPTOR","Lymphocyte","DEP","Inverse variance weighted",2,-0.004,0.003,0.996,0.224,NA,0.632775634,NA,0.006239429
