"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"PLXND1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.006","0.029","1.006","8.27e-01",NA,NA,NA,0.000403225
"ISM1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.005","0.025","0.995","8.27e-01",NA,NA,NA,0.000327469
"SSUH2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.015","1.003","8.27e-01",NA,NA,NA,4.66e-06
"ARMC5","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.005","0.022","0.995","8.29e-01",NA,NA,NA,1.44e-05
"DNM1P47","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.006","0.029","1.006","8.29e-01",NA,NA,NA,3.66e-05
"HCRTR2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.016","0.073","1.016","8.31e-01",NA,NA,NA,0.005687834
"RPL31P35","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.005","0.024","0.995","8.32e-01",NA,NA,NA,0.00036439
"FAM195DP","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.015","1.003","8.33e-01",NA,NA,NA,2.72e-05
"FOXN3","Stem-cell-iPSC","ADHD","Inverse variance weighted",2,"-0.003","0.015","0.997","8.34e-01",NA,0.399703488,NA,0.006624967
"LMCD1-AS1","Stem-cell-iPSC","ADHD","Inverse variance weighted",3," 0.004","0.019","1.004","8.35e-01",0.876838342,0.200612855,0.324988541,0.010922427
"OTOGL","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.015","0.997","8.35e-01",NA,NA,NA,1.45e-05
"CSGALNACT1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.008","0.037","1.008","8.35e-01",NA,NA,NA,0.000105248
"EFNA5","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.004","0.017","0.996","8.35e-01",NA,NA,NA,0.000694343
"FTH1P5","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.006","0.029","0.994","8.35e-01",NA,NA,NA,0.004035501
"OLFML3","Stem-cell-iPSC","ADHD","Inverse variance weighted",2,"-0.004","0.022","0.996","8.36e-01",NA,0.403114451,NA,0.006644005
"FAM49B","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.006","0.027","0.994","8.36e-01",NA,NA,NA,0.002065269
"CYB5A","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.007","0.036","0.993","8.36e-01",NA,NA,NA,9.79e-05
"AOX1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.014","0.997","8.36e-01",NA,NA,NA,0.004626376
"FLRT2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.016","1.003","8.37e-01",NA,NA,NA,0.005084895
