"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"RPL21P47","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.044","  2.718","3.71e-02",0.238916088,NA,NA,NA
"OR1M4P","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.053","  2.718","3.72e-02",0.153127451,NA,NA,NA
"FAM227A","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.073","  2.718","3.72e-02",0.050468118,NA,NA,NA
"FSTL4","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.020","  2.718","3.72e-02",0.598906254,NA,NA,NA
"SEMA5B","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.067","  2.718","3.73e-02",0.07410684,NA,NA,NA
"SMYD1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.044","  2.718","3.73e-02",0.238057447,NA,NA,NA
"RPTOR","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000","-0.055","  7.389","3.74e-02",0.1415808,NA,0.48017413,NA
"MIR548AE1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.032","  2.718","3.74e-02",0.388970161,NA,NA,NA
"SRPRB","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.036","  2.718","3.74e-02",0.334025299,NA,NA,NA
"CCL28","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.004","  2.718","3.74e-02",0.920888115,NA,NA,NA
"YEATS4","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.041","  2.718","3.75e-02",0.279212738,NA,NA,NA
"MIR1275","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.076","  2.718","3.75e-02",0.041779054,NA,NA,NA
"PDE3A","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.016","  2.718","3.75e-02",0.672134046,NA,NA,NA
"MIR5702","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.040","  2.718","3.76e-02",0.284097022,NA,NA,NA
"NRG3","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000","-0.040","  7.389","3.77e-02",0.295024775,NA,0.913973969,NA
"RNU7-183P","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.034","  2.718","3.78e-02",0.370832392,NA,NA,NA
"MYO16","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000"," 0.035","  7.389","3.78e-02",0.358688148,NA,0.80883028,NA
"ZDHHC20-IT1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.011","  2.718","3.78e-02",0.764696104,NA,NA,NA
"POLE4","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.040","  2.718","3.78e-02",0.286222446,NA,NA,NA
"DNMBP","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.014","  2.718","3.78e-02",0.709376406,NA,NA,NA
"ICE2P2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.082","  2.718","3.78e-02",0.030682043,NA,NA,NA
"AK9","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.009","  2.718","3.79e-02",0.819947937,NA,NA,NA
"ZNF619P1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.012","  2.718","3.79e-02",0.743616704,NA,NA,NA
"CNTN3","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.067","  2.718","3.80e-02",0.077303533,NA,NA,NA
"CHST9","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.079","  2.718","3.80e-02",0.037334291,NA,NA,NA
"PRSS37","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.030","  2.718","3.80e-02",0.426801528,NA,NA,NA
"MAGI2","Stem-cell-iPSC","ANX","sQTL","Weighted mode","4.000"," 0.042"," 54.598","3.80e-02",0.346527976,0.85320917,0.906309995,0.673271657
"PREX2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.031","  2.718","3.81e-02",0.413648179,NA,NA,NA
"TRIB2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.073","  2.718","3.81e-02",0.054324204,NA,NA,NA
"PDZD2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.060","  2.718","3.82e-02",0.116568023,NA,NA,NA
"BTBD11","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.017","  2.718","3.82e-02",0.66383176,NA,NA,NA
"PTPRD","Stem-cell-iPSC","ANX","sQTL","Simple mode","4.000"," 0.020"," 54.598","3.82e-02",0.630683722,0.199478789,0.161605859,0.389151477
"DDC","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.028","  2.718","3.82e-02",0.459528999,NA,NA,NA
"COL26A1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.008","  2.718","3.82e-02",0.834146701,NA,NA,NA
"CDK14","Stem-cell-iPSC","ANX","sQTL","Weighted median","3.000"," 0.007"," 20.086","3.83e-02",0.858621903,0.698168918,0.780058228,0.66134569
"LINC01260","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.006","  2.718","3.83e-02",0.869042723,NA,NA,NA
"TTK","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.043","  2.718","3.83e-02",0.257811495,NA,NA,NA
"SYNE3","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.055","  2.718","3.83e-02",0.153889725,NA,NA,NA
"CCSER1","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","3.000"," 0.077"," 20.086","3.83e-02",0.043333475,0.528722417,0.452259805,0.472329255
"CDH13","Stem-cell-iPSC","ANX","sQTL","Weighted mode","3.000","-0.008"," 20.086","3.83e-02",0.852907362,0.35903379,0.65441431,0.947778121
"CNN3","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.075","  2.718","3.84e-02",0.051891852,NA,NA,NA
"PNPT1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.005","  2.718","3.84e-02",0.887542783,NA,NA,NA
"LINC01448","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000"," 0.005","  7.389","3.84e-02",0.895938516,NA,0.633572401,NA
"EGFLAM","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.003","  2.718","3.85e-02",0.933334561,NA,NA,NA
"TACC3","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.016","  2.718","3.86e-02",0.680667566,NA,NA,NA
"WRN","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.014","  2.718","3.86e-02",0.70904847,NA,NA,NA
"KRT19","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.077","  2.718","3.86e-02",0.045898719,NA,NA,NA
"LINC00376","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.046","  2.718","3.86e-02",0.231235196,NA,NA,NA
"HMGB3P16","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.003","  2.718","3.88e-02",0.934533113,NA,NA,NA
"SEPT2P1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.073","  2.718","3.88e-02",0.058753364,NA,NA,NA
"AOX1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.003","  2.718","3.88e-02",0.931203347,NA,NA,NA
"EVA1C","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.001","  2.718","3.89e-02",0.970355708,NA,NA,NA
"TRAPPC9","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.009","  2.718","3.89e-02",0.809549541,NA,NA,NA
"TPP2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.058","  2.718","3.89e-02",0.139159772,NA,NA,NA
"PRRC2C","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.007","  2.718","3.89e-02",0.862744687,NA,NA,NA
"RNU4-43P","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.019","  2.718","3.90e-02",0.628560101,NA,NA,NA
"LPAR3","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.000","  2.718","3.90e-02",0.99710912,NA,NA,NA
"GPC6-AS2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.030","  2.718","3.90e-02",0.439869387,NA,NA,NA
"PRKCA","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.019","  2.718","3.90e-02",0.632926431,NA,NA,NA
"LINC01163","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.016","  2.718","3.90e-02",0.681331844,NA,NA,NA
"FOXF2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.025","  2.718","3.90e-02",0.516850125,NA,NA,NA
"RPL4P5","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.004","  2.718","3.90e-02",0.912858298,NA,NA,NA
"PRNP","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.018","  2.718","3.91e-02",0.638380263,NA,NA,NA
"EXT1","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000"," 0.033","  7.389","3.91e-02",0.391480466,NA,0.715365372,NA
"KLHL23","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.016","  2.718","3.91e-02",0.67884841,NA,NA,NA
"TRAM1L1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.011","  2.718","3.92e-02",0.786102271,NA,NA,NA
"PRPH2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.010","  2.718","3.92e-02",0.801272431,NA,NA,NA
"PPP3CC","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.008","  2.718","3.92e-02",0.832012471,NA,NA,NA
"STPG2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.028","  2.718","3.92e-02",0.482749766,NA,NA,NA
"SCARA5","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000"," 0.012","  7.389","3.93e-02",0.752029905,NA,0.884066189,NA
"PKP4","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.008","  2.718","3.93e-02",0.839129155,NA,NA,NA
"SLC12A8","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.027","  2.718","3.93e-02",0.487270602,NA,NA,NA
"GFPT2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.017","  2.718","3.93e-02",0.656957528,NA,NA,NA
"CIZ1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.051","  2.718","3.94e-02",0.198881141,NA,NA,NA
"EEF1A1P27","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.006","  2.718","3.94e-02",0.887245058,NA,NA,NA
"LINC00886","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.001","  2.718","3.94e-02",0.972597141,NA,NA,NA
"UGT2B7","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.013","  2.718","3.95e-02",0.743224552,NA,NA,NA
"ADAMTS12","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.002","  2.718","3.95e-02",0.966889772,NA,NA,NA
"POT1-AS1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.034","  2.718","3.95e-02",0.389581062,NA,NA,NA
"ROBO2","Stem-cell-iPSC","ANX","sQTL","Weighted mode","3.000","-0.010"," 20.086","3.95e-02",0.816851515,0.012147799,0.019671382,0.705179731
"TPO","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.007","  2.718","3.95e-02",0.859924253,NA,NA,NA
"RPS4XP7","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.021","  2.718","3.96e-02",0.598047151,NA,NA,NA
"KCNN2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.064","  2.718","3.97e-02",0.105216879,NA,NA,NA
"LINC00540","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","3.000","-0.005"," 20.086","3.97e-02",0.909542185,0.460404841,0.483957026,0.51559811
"NAALADL2","Stem-cell-iPSC","ANX","sQTL","Weighted mode","3.000"," 0.001"," 20.086","3.97e-02",0.977939676,0.28182333,0.029022679,0.265102829
"STK10","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.024","  2.718","3.97e-02",0.540577258,NA,NA,NA
"SFRP4","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.033","  2.718","3.98e-02",0.411766733,NA,NA,NA
"MS4A6E","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.028","  2.718","3.98e-02",0.488039329,NA,NA,NA
"RHBDD1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.004","  2.718","3.98e-02",0.915334579,NA,NA,NA
"CEP128","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.004","  2.718","3.98e-02",0.911528238,NA,NA,NA
"CHMP7","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.127","  2.718","3.98e-02",0.001470822,NA,NA,NA
"LINC00330","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.009","  2.718","3.98e-02",0.820211679,NA,NA,NA
"NRXN1","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000"," 0.006","  7.389","3.99e-02",0.88222646,NA,0.928261882,NA
"PHC2","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.009","  2.718","3.99e-02",0.816628067,NA,NA,NA
"MIR1202","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.013","  2.718","3.99e-02",0.743563855,NA,NA,NA
