"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"LINC01197","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.101,2.718,0.0929,0.275952465,NA,NA,NA
"CCDC67","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.129,2.718,0.0933,0.166170105,NA,NA,NA
"ORC5","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.018,2.718,0.0933,0.843925358,NA,NA,NA
"LINC00871","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.09,2.718,0.0933,0.335755811,NA,NA,NA
"MAFTRR","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.115,2.718,0.0933,0.21881251,NA,NA,NA
"PABPC4L","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.019,2.718,0.0933,0.836455211,NA,NA,NA
"TCP11L2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.019,2.718,0.0934,0.836166941,NA,NA,NA
"UBE2E2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.009,2.718,0.0935,0.923303522,NA,NA,NA
"SMARCD2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.01,2.718,0.0935,0.912735302,NA,NA,NA
"JPH1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.113,2.718,0.0936,0.227643405,NA,NA,NA
"SPHKAP","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.055,2.718,0.0936,0.555863445,NA,NA,NA
"BCAR1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.147,2.718,0.0937,0.116680034,NA,NA,NA
"PRR5L","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted",2,0.003,7.389,0.0937,0.975983415,NA,0.911403996,NA
"ZNF407","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.066,2.718,0.0937,0.482133403,NA,NA,NA
"EDAR","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.012,2.718,0.0939,0.895882737,NA,NA,NA
"GRXCR1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.096,2.718,0.0939,0.309258801,NA,NA,NA
"LINC01121","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.151,2.718,0.094,0.10877685,NA,NA,NA
"RASSF5","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.079,2.718,0.094,0.401079611,NA,NA,NA
"LINC00384","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.02,2.718,0.0942,0.834611234,NA,NA,NA
"PQLC2L","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.005,2.718,0.0942,0.957895221,NA,NA,NA
"NBAS","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.022,2.718,0.0944,0.817135168,NA,NA,NA
"LINC00264","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.024,2.718,0.0945,0.799583623,NA,NA,NA
"CSMD1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.133,2.718,0.0945,0.16062129,NA,NA,NA
"TXNRD2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.055,2.718,0.0945,0.561604609,NA,NA,NA
"TFEB","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.017,2.718,0.0945,0.857457458,NA,NA,NA
"CBX5","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.163,2.718,0.0946,0.085354288,NA,NA,NA
"RPL7","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.052,2.718,0.0946,0.580757339,NA,NA,NA
"LINC01588","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.051,2.718,0.0947,0.593491134,NA,NA,NA
"ZDHHC8P1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.033,2.718,0.0947,0.72952105,NA,NA,NA
"HNRNPLP1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.1,2.718,0.0947,0.290904098,NA,NA,NA
"RNA5SP162","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.197,2.718,0.0948,0.037588835,NA,NA,NA
"PDZPH1P","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.02,2.718,0.095,0.830324258,NA,NA,NA
"ANKRD34C-AS1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.012,2.718,0.0953,0.901635551,NA,NA,NA
"USP20","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.005,2.718,0.0953,0.960958306,NA,NA,NA
"MAST4","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.135,2.718,0.0953,0.156103006,NA,NA,NA
"BIN1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.149,2.718,0.0953,0.11726833,NA,NA,NA
"FLT3","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.199,2.718,0.0954,0.03722085,NA,NA,NA
"HUNK","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.043,2.718,0.0958,0.653886503,NA,NA,NA
"NIPA2P2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.039,2.718,0.0961,0.681131534,NA,NA,NA
"HTRA1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.058,2.718,0.0961,0.547092921,NA,NA,NA
"RALGAPA2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.183,2.718,0.0962,0.05791265,NA,NA,NA
"FOXP1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.12,2.718,0.0963,0.214678653,NA,NA,NA
"CEP78","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.097,2.718,0.0964,0.315650336,NA,NA,NA
"ADGRL2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.17,2.718,0.0967,0.07814268,NA,NA,NA
"C5orf49","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.047,2.718,0.0972,0.629202527,NA,NA,NA
"TRIO","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.139,2.718,0.0975,0.154376308,NA,NA,NA
"ARHGEF7","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.026,2.718,0.0975,0.789002894,NA,NA,NA
"TMEM229B","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.096,2.718,0.0977,0.324273337,NA,NA,NA
"CDHR3","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.058,2.718,0.0979,0.550938652,NA,NA,NA
"KLRF2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.155,2.718,0.0982,0.114066812,NA,NA,NA
"HAUS6P1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.109,2.718,0.0983,0.269045577,NA,NA,NA
"DNAH9","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.056,2.718,0.0983,0.568036285,NA,NA,NA
"RASA3","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.256,2.718,0.0983,0.009252952,NA,NA,NA
"SPOCK1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.073,2.718,0.0983,0.456037526,NA,NA,NA
"CLVS1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.122,2.718,0.0984,0.214465659,NA,NA,NA
"PLB1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.064,2.718,0.0984,0.513210928,NA,NA,NA
"BCR","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.081,2.718,0.0986,0.409334533,NA,NA,NA
"UTRN","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.097,2.718,0.0986,0.326162364,NA,NA,NA
"BMP6","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.03,2.718,0.0986,0.763916836,NA,NA,NA
"ZNF257","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.111,2.718,0.0986,0.261447116,NA,NA,NA
"MAD1L1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.213,2.718,0.0987,0.03101636,NA,NA,NA
"C22orf34","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.013,2.718,0.0987,0.897247605,NA,NA,NA
"UBR3","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.051,2.718,0.0987,0.603425694,NA,NA,NA
"TTC28","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.059,2.718,0.0988,0.550010521,NA,NA,NA
"PRDM15","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.012,2.718,0.0989,0.904483148,NA,NA,NA
"CDH12","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.048,2.718,0.0991,0.624585645,NA,NA,NA
"MAP10","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.146,2.718,0.0995,0.142768687,NA,NA,NA
"GABRR1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.086,2.718,0.0995,0.386124674,NA,NA,NA
"KIAA1671","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.129,2.718,0.0995,0.196219466,NA,NA,NA
