"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"RBMS3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.04,2.718,0.0368,0.274268362,NA,NA,NA
"LPCAT1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.008,2.718,0.0368,0.827023483,NA,NA,NA
"ESCO1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.021,2.718,0.037,0.563269536,NA,NA,NA
"LINC01507","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.057,2.718,0.037,0.126072624,NA,NA,NA
"ARC","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.102,2.718,0.037,0.005784867,NA,NA,NA
"RPL5P28","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.001,2.718,0.0371,0.969617821,NA,NA,NA
"XXYLT1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.03,2.718,0.0371,0.414138543,NA,NA,NA
"PHF2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.027,2.718,0.0372,0.468738599,NA,NA,NA
"SPOCK2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.032,2.718,0.0372,0.395178593,NA,NA,NA
"PAMR1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.032,2.718,0.0372,0.389629821,NA,NA,NA
"IFIT1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.092,2.718,0.0372,0.013776989,NA,NA,NA
"CAMK1D","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.022,2.718,0.0373,0.548167253,NA,NA,NA
"VGLL3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.011,2.718,0.0374,0.761918843,NA,NA,NA
"HIP1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.066,2.718,0.0375,0.079678786,NA,NA,NA
"TSTD3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.004,2.718,0.0375,0.908085357,NA,NA,NA
"PRDM2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.004,2.718,0.0376,0.911585459,NA,NA,NA
"HEPACAM","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.037,2.718,0.0376,0.327099409,NA,NA,NA
"ADGRB3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.07,2.718,0.0376,0.063706014,NA,NA,NA
"NOL10","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.002,2.718,0.0377,0.954701342,NA,NA,NA
"SYNPR","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.058,2.718,0.0377,0.123521919,NA,NA,NA
"RNY3P10","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.036,2.718,0.0378,0.339473913,NA,NA,NA
"SERPINE2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.001,2.718,0.0378,0.972488065,NA,NA,NA
"MYO3A","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.055,2.718,0.0378,0.145702533,NA,NA,NA
"FER1L6-AS2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.03,2.718,0.0379,0.434925101,NA,NA,NA
"MATN2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.015,2.718,0.0379,0.699950685,NA,NA,NA
"NEK11","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.048,2.718,0.0379,0.20950249,NA,NA,NA
"PPFIBP1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.006,2.718,0.0381,0.881227587,NA,NA,NA
"RASGEF1B","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.003,2.718,0.0381,0.932429804,NA,NA,NA
