"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"FAM96A","Lymphocyte","ANX","Wald ratio",1,-0.058,0.069,0.943,0.4,NA,NA,NA,2.55e-06
"TNFAIP8","Lymphocyte","ANX","Wald ratio",1,-0.041,0.05,0.96,0.415,NA,NA,NA,0.022564122
"SSUH2","Lymphocyte","ANX","Wald ratio",1,0.025,0.031,1.025,0.425,NA,NA,NA,0.019606773
"RNASET2","Lymphocyte","ANX","Wald ratio",1,0.054,0.07,1.055,0.443,NA,NA,NA,1.98e-06
"AC074286.1","Lymphocyte","ANX","Wald ratio",1,0.039,0.052,1.04,0.45,NA,NA,NA,3.4e-06
"RPL21P2","Lymphocyte","ANX","Wald ratio",1,-0.028,0.039,0.972,0.462,NA,NA,NA,0.005147735
"RAP1GAP2","Lymphocyte","ANX","Wald ratio",1,-0.043,0.059,0.958,0.463,NA,NA,NA,0.003272409
"KCNN4","Lymphocyte","ANX","Wald ratio",1,0.041,0.058,1.042,0.474,NA,NA,NA,0.018968967
"ZHX2","Lymphocyte","ANX","Wald ratio",1,0.037,0.052,1.037,0.484,NA,NA,NA,0.002190268
"BX470187.1","Lymphocyte","ANX","Wald ratio",1,-0.021,0.031,0.979,0.486,NA,NA,NA,0.018631834
"NCK2","Lymphocyte","ANX","Wald ratio",1,-0.037,0.054,0.963,0.486,NA,NA,NA,0.012666589
"RP11-138I18.2","Lymphocyte","ANX","Wald ratio",1,0.026,0.037,1.026,0.488,NA,NA,NA,7.74e-06
"CTA-217C2.1","Lymphocyte","ANX","Wald ratio",1,0.03,0.044,1.031,0.489,NA,NA,NA,0.00276595
"CTD-2210P24.6","Lymphocyte","ANX","Wald ratio",1,0.032,0.051,1.033,0.529,NA,NA,NA,0.018814412
"EIF2AK1","Lymphocyte","ANX","Wald ratio",1,0.028,0.045,1.028,0.532,NA,NA,NA,0.016321252
"AC004540.5","Lymphocyte","ANX","Wald ratio",1,0.023,0.038,1.024,0.54,NA,NA,NA,1.77e-06
"FTOP1","Lymphocyte","ANX","Wald ratio",1,0.02,0.034,1.021,0.553,NA,NA,NA,0.017315261
"LARGE","Lymphocyte","ANX","Wald ratio",1,0.022,0.038,1.022,0.562,NA,NA,NA,1.82e-06
"FAM92B","Lymphocyte","ANX","Wald ratio",1,-0.018,0.033,0.982,0.581,NA,NA,NA,0.000709642
"NAPSA","Lymphocyte","ANX","Wald ratio",1,-0.024,0.044,0.977,0.593,NA,NA,NA,0.001183531
"TTLL11","Lymphocyte","ANX","Wald ratio",1,-0.024,0.045,0.976,0.594,NA,NA,NA,0.011968664
"DNMBP","Lymphocyte","ANX","Wald ratio",1,0.021,0.042,1.021,0.623,NA,NA,NA,0.00280425
"LMBR1","Lymphocyte","ANX","Wald ratio",1,-0.044,0.089,0.957,0.624,NA,NA,NA,0.000654043
"SLAMF8","Lymphocyte","ANX","Wald ratio",1,-0.026,0.059,0.974,0.655,NA,NA,NA,0.010636789
"CAPN11","Lymphocyte","ANX","Wald ratio",1,-0.029,0.065,0.972,0.658,NA,NA,NA,0.001329336
"RP4-536B24.3","Lymphocyte","ANX","Wald ratio",1,-0.022,0.049,0.978,0.658,NA,NA,NA,0.016989722
"ESRP1","Lymphocyte","ANX","Wald ratio",1,0.016,0.036,1.016,0.661,NA,NA,NA,0.013908028
"ZC3H12D","Lymphocyte","ANX","Wald ratio",1,-0.025,0.061,0.975,0.681,NA,NA,NA,0.014308362
"PPFIBP2","Lymphocyte","ANX","Inverse variance weighted",2,-0.024,0.059,0.976,0.683,NA,0.181360636,NA,0.013885182
"C15orf53","Lymphocyte","ANX","Wald ratio",1,0.022,0.056,1.023,0.688,NA,NA,NA,0.012500733
"NUP205","Lymphocyte","ANX","Wald ratio",1,0.01,0.025,1.01,0.697,NA,NA,NA,5.24e-06
"BCAR3","Lymphocyte","ANX","Wald ratio",1,0.019,0.052,1.019,0.711,NA,NA,NA,0.001202083
"ART3","Lymphocyte","ANX","Wald ratio",1,0.009,0.025,1.009,0.716,NA,NA,NA,9.37e-06
"FAM188B","Lymphocyte","ANX","Wald ratio",1,0.012,0.032,1.012,0.717,NA,NA,NA,0.013666833
"TXNDC11","Lymphocyte","ANX","Wald ratio",1,-0.018,0.061,0.982,0.762,NA,NA,NA,0.004807268
"MED31","Lymphocyte","ANX","Wald ratio",1,0.017,0.058,1.017,0.766,NA,NA,NA,0.015280865
