"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"PRDX1","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.003","0.030","0.997","9.30e-01",NA,NA,NA,0.00454212
"PTPRN2","Brain Prefrontal cortex","SCZ","Weighted mode",3," 0.001","0.010","1.001","9.36e-01",0.036562654,0.111567463,0.962031452,0.028910806
"FAT1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.001","0.018","1.001","9.37e-01",NA,NA,NA,0.004439506
"PPP1R2","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.002","0.021","1.002","9.41e-01",NA,NA,NA,0.004685763
"ANGPT4","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.001","0.013","1.001","9.47e-01",NA,NA,NA,0.004485218
"CDK14","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.001","0.022","0.999","9.54e-01",NA,NA,NA,0.004130072
"TENM4","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.001","0.014","1.001","9.64e-01",NA,NA,NA,0.004381006
"ADARB2","Brain Prefrontal cortex","SCZ","MR Egger",4,"-0.002","0.041","0.998","9.65e-01",0.049192541,0.110190076,0.970233452,0.00785235
"SORCS2","Brain Prefrontal cortex","SCZ","Simple mode",3," 0.001","0.015","1.001","9.65e-01",0.695576131,0.898545047,0.846043689,0.004424283
"ADARB2","Brain Prefrontal cortex","SCZ","Inverse variance weighted",4," 0.000","0.009","1.000","9.66e-01",0.049192541,0.110190076,0.970233452,0.00785235
"C19orf12","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.001","0.026","0.999","9.69e-01",NA,NA,NA,0.005119144
"PLEKHG4B","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.013","1.000","9.70e-01",NA,NA,NA,0.006547231
"B3GNTL1","Brain Prefrontal cortex","SCZ","Inverse variance weighted",2," 0.000","0.013","1.000","9.70e-01",NA,0.973211532,NA,0.005978769
"MRPS9","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.001","0.029","1.001","9.72e-01",NA,NA,NA,0.004169684
"BIN1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.001","0.039","1.001","9.73e-01",NA,NA,NA,0.005807186
"C4orf47","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.001","0.042","1.001","9.76e-01",NA,NA,NA,0.005011467
"CDH4","Brain Prefrontal cortex","SCZ","MR Egger",3,"-0.003","0.102","0.997","9.79e-01",0.108428925,0.271863134,0.933947858,0.004802005
"ZNF415","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.014","1.000","9.79e-01",NA,NA,NA,0.005709678
"ARHGAP32","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.019","1.000","9.80e-01",NA,NA,NA,0.005947288
"LHFPL6","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.013","1.000","9.80e-01",NA,NA,NA,0.006004512
"HOMER1","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.001","0.022","0.999","9.82e-01",NA,NA,NA,0.001316848
"WIPF1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.018","1.000","9.82e-01",NA,NA,NA,0.004218428
"STX6","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.014","1.000","9.82e-01",NA,NA,NA,0.004377632
"NINJ2","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.016","1.000","9.82e-01",NA,NA,NA,0.004525674
"MTNR1A","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.001","0.029","0.999","9.83e-01",NA,NA,NA,0.009072465
"EIF4E3","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.011","1.000","9.91e-01",NA,NA,NA,0.004475607
"FSTL5","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.021","1.000","9.91e-01",NA,NA,NA,0.003410725
"DNAH11","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.019","1.000","9.91e-01",NA,NA,NA,0.004562372
"SMYD3","Brain Prefrontal cortex","SCZ","Simple mode",4," 0.000","0.016","1.000","9.95e-01",0.520543135,0.130060697,0.172567789,0.001873134
"CFAP46","Brain Prefrontal cortex","SCZ","Inverse variance weighted",2," 0.000","0.015","1.000","9.97e-01",NA,0.401554501,NA,0.009428015
"NRCAM","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.017","1.000","1.00e+00",NA,NA,NA,0.004869784
"HTATIP2","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.022","1.000","1.00e+00",NA,NA,NA,0.004327082
"PREX1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.028","1.000","1.00e+00",NA,NA,NA,0.005661101
"DSC1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.017","1.000","1.00e+00",NA,NA,NA,0.004524728
"HSF1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.000","0.021","1.000","1.00e+00",NA,NA,NA,0.00437607
