"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"ENSG00000257398","Brain","BP","Wald ratio",1," 0.023","0.044","1.023","6.05e-01",NA,NA,NA,0.006794604
"ENSG00000266202","Brain","BP","Wald ratio",1," 0.019","0.037","1.019","6.06e-01",NA,NA,NA,0.005499097
"PDZRN4","Brain","BP","Wald ratio",1," 0.013","0.026","1.013","6.13e-01",NA,NA,NA,0.005248843
"PI4KA","Brain","BP","Wald ratio",1,"-0.010","0.020","0.990","6.13e-01",NA,NA,NA,0.005360627
"PADI2","Brain","BP","Wald ratio",1,"-0.017","0.034","0.983","6.13e-01",NA,NA,NA,0.005807335
"ENSG00000285829","Brain","BP","Wald ratio",1," 0.014","0.027","1.014","6.13e-01",NA,NA,NA,0.005359767
"FYCO1","Brain","BP","Wald ratio",1,"-0.018","0.035","0.982","6.14e-01",NA,NA,NA,0.006475038
"TTN","Brain","BP","Wald ratio",1,"-0.024","0.048","0.976","6.14e-01",NA,NA,NA,0.007473145
"HMGA1P7","Brain","BP","Wald ratio",1," 0.022","0.043","1.022","6.19e-01",NA,NA,NA,0.009317973
"OBSL1","Brain","BP","Wald ratio",1,"-0.020","0.041","0.980","6.20e-01",NA,NA,NA,0.006333782
"ENSG00000276791","Brain","BP","Wald ratio",1," 0.019","0.039","1.020","6.20e-01",NA,NA,NA,0.006333932
"HBZ","Brain","BP","Wald ratio",1," 0.016","0.032","1.016","6.20e-01",NA,NA,NA,0.005556009
"MCOLN3","Brain","BP","Wald ratio",1,"-0.019","0.039","0.981","6.21e-01",NA,NA,NA,0.006111308
"ATP2B4","Brain","BP","Wald ratio",1,"-0.017","0.034","0.983","6.22e-01",NA,NA,NA,0.007265176
"ERC1","Brain","BP","Wald ratio",1,"-0.011","0.022","0.989","6.23e-01",NA,NA,NA,0.006044367
"SMAP1","Brain","BP","Wald ratio",1," 0.013","0.028","1.014","6.25e-01",NA,NA,NA,0.005262917
"ENSG00000241525","Brain","BP","Wald ratio",1,"-0.009","0.019","0.991","6.27e-01",NA,NA,NA,0.006195458
"PMS1","Brain","BP","Wald ratio",1," 0.011","0.022","1.011","6.31e-01",NA,NA,NA,0.005904213
"TTC7B","Brain","BP","Simple mode",3," 0.015","0.027","1.015","6.31e-01",0.068073085,0.079860988,0.602703149,0.005865564
"STARD13","Brain","BP","Wald ratio",1," 0.018","0.037","1.018","6.31e-01",NA,NA,NA,0.005570039
"SLC30A10","Brain","BP","Wald ratio",1," 0.020","0.043","1.021","6.32e-01",NA,NA,NA,0.006724889
"TRIM29","Brain","BP","Wald ratio",1,"-0.013","0.026","0.987","6.32e-01",NA,NA,NA,0.005235896
"ENSG00000283914","Brain","BP","Wald ratio",1," 0.008","0.017","1.008","6.33e-01",NA,NA,NA,0.006171152
"WLS","Brain","BP","Wald ratio",1," 0.012","0.026","1.012","6.35e-01",NA,NA,NA,0.005502009
"MADCAM1","Brain","BP","Wald ratio",1,"-0.020","0.042","0.980","6.35e-01",NA,NA,NA,0.006324723
"MAGI2","Brain","BP","Wald ratio",1," 0.014","0.030","1.014","6.36e-01",NA,NA,NA,0.005166879
"ENSG00000258603","Brain","BP","Wald ratio",1," 0.036","0.076","1.036","6.37e-01",NA,NA,NA,0.012321446
