"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"TLE4","Brain Cortex","SCZ","Wald ratio",1,0.167,0.039,1.182,1.45e-05,NA,NA,NA,0.982010086
"RBM26-AS1","Brain Cortex","SCZ","Weighted median",3,0.258,0.06,1.294,1.47e-05,0.583449546,0.057844669,0.258723179,0.013418345
"SLTM","Brain Cortex","SCZ","Wald ratio",1,-0.058,0.013,0.944,1.68e-05,NA,NA,NA,0.981254511
"DNAJA1","Brain Cortex","SCZ","Wald ratio",1,0.541,0.127,1.718,1.93e-05,NA,NA,NA,0.975454838
"CD46","Brain Cortex","SCZ","Inverse variance weighted",3,0.047,0.011,1.048,2.37e-05,0.189951102,0.405048291,0.857141351,0.947277841
"PCLO","Brain Cortex","SCZ","Wald ratio",1,-0.774,0.184,0.461,2.69e-05,NA,NA,NA,0.964930415
"FAM214A","Brain Cortex","SCZ","Wald ratio",1,-0.176,0.042,0.839,2.77e-05,NA,NA,NA,0.970751436
"GPM6A","Brain Cortex","SCZ","Inverse variance weighted",2,-0.145,0.035,0.865,2.94e-05,NA,0.880920922,NA,0.94523425
"RP11-110G21.1","Brain Cortex","SCZ","Wald ratio",1,0.213,0.051,1.238,2.94e-05,NA,NA,NA,0.968776103
"KHK","Brain Cortex","SCZ","Wald ratio",1,0.155,0.037,1.168,3.23e-05,NA,NA,NA,0.961089268
"MAPRE3","Brain Cortex","SCZ","Wald ratio",1,-0.586,0.141,0.556,3.23e-05,NA,NA,NA,0.961089257
"DPYSL5","Brain Cortex","SCZ","Wald ratio",1,-0.218,0.052,0.804,3.23e-05,NA,NA,NA,0.960978937
"PPIL2","Brain Cortex","SCZ","Wald ratio",1,0.196,0.047,1.217,3.28e-05,NA,NA,NA,0.961343091
"YPEL1","Brain Cortex","SCZ","Wald ratio",1,0.661,0.159,1.937,3.28e-05,NA,NA,NA,0.961341481
"LRRN3","Brain Cortex","SCZ","Wald ratio",1,0.06,0.015,1.062,3.36e-05,NA,NA,NA,0.959189609
"MANBA","Brain Cortex","SCZ","Wald ratio",1,0.331,0.08,1.392,3.66e-05,NA,NA,NA,0.955014118
"SLC9B1","Brain Cortex","SCZ","Wald ratio",1,-0.213,0.052,0.808,3.66e-05,NA,NA,NA,0.954893213
"CISD2","Brain Cortex","SCZ","Wald ratio",1,0.149,0.036,1.161,3.66e-05,NA,NA,NA,0.955014118
"UBE2D3","Brain Cortex","SCZ","Wald ratio",1,0.161,0.039,1.175,3.66e-05,NA,NA,NA,0.955014109
"UGGT2","Brain Cortex","SCZ","Wald ratio",1,-0.071,0.017,0.931,4.07e-05,NA,NA,NA,0.950948351
"SEMA6D","Brain Cortex","SCZ","Inverse variance weighted",3,-0.133,0.032,0.876,4.13e-05,0.679972314,0.47204527,0.454622858,0.025718901
"RP11-776H12.1","Brain Cortex","SCZ","Wald ratio",1,-0.179,0.044,0.836,4.34e-05,NA,NA,NA,0.949664538
"LINC01748","Brain Cortex","SCZ","Wald ratio",1,0.243,0.059,1.274,4.34e-05,NA,NA,NA,0.949664627
"LINC02254","Brain Cortex","SCZ","Wald ratio",1,0.401,0.098,1.493,4.35e-05,NA,NA,NA,0.950082602
"CTD-2147F2.2","Brain Cortex","SCZ","Wald ratio",1,-0.168,0.041,0.845,4.35e-05,NA,NA,NA,0.950082599
"DHX35","Brain Cortex","SCZ","Wald ratio",1,-0.129,0.032,0.879,4.65e-05,NA,NA,NA,0.9556784
"RNF111","Brain Cortex","SCZ","Wald ratio",1,0.65,0.16,1.916,4.71e-05,NA,NA,NA,0.951208533
"FAM81A","Brain Cortex","SCZ","Wald ratio",1,0.581,0.143,1.788,4.71e-05,NA,NA,NA,0.951211743
"TWSG1","Brain Cortex","SCZ","Wald ratio",1,0.525,0.129,1.691,4.79e-05,NA,NA,NA,0.965625982
"DPP4","Brain Cortex","SCZ","Wald ratio",1,-0.236,0.058,0.789,4.8e-05,NA,NA,NA,0.945859401
"VPS37A","Brain Cortex","SCZ","Wald ratio",1,0.133,0.033,1.143,4.85e-05,NA,NA,NA,0.947019377
"ZNF644","Brain Cortex","SCZ","Wald ratio",1,0.114,0.028,1.121,5.2e-05,NA,NA,NA,0.957186112
"FANCA","Brain Cortex","SCZ","Wald ratio",1,-0.091,0.023,0.913,5.27e-05,NA,NA,NA,0.941865931
"MARCHF7","Brain Cortex","SCZ","Wald ratio",1,0.687,0.171,1.988,6.04e-05,NA,NA,NA,0.931514009
"AC009961.1","Brain Cortex","SCZ","Wald ratio",1,0.699,0.174,2.012,6.04e-05,NA,NA,NA,0.931361075
"C2orf47","Brain Cortex","SCZ","Wald ratio",1,0.132,0.033,1.142,6.34e-05,NA,NA,NA,0.930186637
"MAIP1","Brain Cortex","SCZ","Wald ratio",1,0.656,0.164,1.926,6.34e-05,NA,NA,NA,0.930174325
