Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
NPR2,Brain Meta Analysis,ANX,Wald ratio,1,0.011,0.022,1.011,0.62,NA,NA,NA,0.014980424
ETV1,Brain Meta Analysis,ANX,Inverse variance weighted,2,-0.058,0.116,0.944,0.62,NA,0.135881555,NA,0.01444716
PIGK,Brain Meta Analysis,ANX,Wald ratio,1,0.04,0.081,1.041,0.621,NA,NA,NA,0.029316554
FBP1,Brain Meta Analysis,ANX,Wald ratio,1,-0.032,0.065,0.968,0.621,NA,NA,NA,0.019707553
PITPNC1,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.026,0.053,1.027,0.621,NA,0.396708073,NA,0.016040659
NRXN1,Brain Meta Analysis,ANX,Simple mode,3,0.044,0.077,1.045,0.621,0.125089199,0.218670414,0.68440041,0.017781037
ZNF37A,Brain Meta Analysis,ANX,Wald ratio,1,-0.037,0.075,0.964,0.622,NA,NA,NA,0.017139972
NANS,Brain Meta Analysis,ANX,Wald ratio,1,-0.011,0.023,0.989,0.622,NA,NA,NA,0.015696068
FMN2,Brain Meta Analysis,ANX,Inverse variance weighted,3,0.018,0.037,1.018,0.622,0.257625619,0.512395533,0.868983312,0.021328699
SMC1B,Brain Meta Analysis,ANX,Wald ratio,1,-0.037,0.076,0.963,0.623,NA,NA,NA,0.016036186
SNX32,Brain Meta Analysis,ANX,Wald ratio,1,0.096,0.196,1.101,0.624,NA,NA,NA,0.004212866
CNTN4,Brain Meta Analysis,ANX,Simple mode,5,-0.02,0.037,0.98,0.624,0.779091908,0.882525289,0.794037369,0.021831081
TAF4B,Brain Meta Analysis,ANX,Wald ratio,1,0.027,0.055,1.027,0.625,NA,NA,NA,0.015034269
BUB3,Brain Meta Analysis,ANX,Wald ratio,1,-0.037,0.075,0.964,0.625,NA,NA,NA,0.017495023
COPA,Brain Meta Analysis,ANX,Wald ratio,1,0.078,0.161,1.082,0.625,NA,NA,NA,0.048719476
NDE1,Brain Meta Analysis,ANX,Wald ratio,1,-0.033,0.068,0.968,0.626,NA,NA,NA,0.016026678
PRSS21,Brain Meta Analysis,ANX,Wald ratio,1,0.042,0.086,1.043,0.626,NA,NA,NA,0.017681729
MAPKBP1,Brain Meta Analysis,ANX,Wald ratio,1,0.025,0.051,1.025,0.626,NA,NA,NA,0.01507442
BMP7,Brain Meta Analysis,ANX,Wald ratio,1,0.012,0.024,1.012,0.626,NA,NA,NA,0.014755581
AVPI1,Brain Meta Analysis,ANX,Wald ratio,1,-0.031,0.063,0.97,0.626,NA,NA,NA,0.018405888
