Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
RRP1B,Brain Cortex,ANX,Wald ratio,1,1.17,0.543,3.221,0.0313,NA,NA,NA,0.131507377
CHL1,Brain Cortex,ANX,Wald ratio,1,1.083,0.504,2.953,0.0318,NA,NA,NA,0.184414352
PLEKHA2,Brain Cortex,ANX,Wald ratio,1,1.154,0.538,3.172,0.0318,NA,NA,NA,0.112073826
C1QTNF6,Brain Cortex,ANX,Wald ratio,1,-0.113,0.053,0.893,0.0322,NA,NA,NA,0.020065967
ALOX12P2,Brain Cortex,ANX,Wald ratio,1,0.335,0.157,1.398,0.0327,NA,NA,NA,0.174658879
OLA1,Brain Cortex,ANX,Wald ratio,1,-0.981,0.46,0.375,0.0329,NA,NA,NA,0.118282421
KBTBD3,Brain Cortex,ANX,Wald ratio,1,-0.583,0.273,0.558,0.0329,NA,NA,NA,0.132094761
PHC2,Brain Cortex,ANX,Wald ratio,1,-0.315,0.148,0.73,0.0333,NA,NA,NA,0.115618663
TGIF1,Brain Cortex,ANX,Inverse variance weighted,2,0.908,0.426,2.478,0.0333,NA,0.834382579,NA,0.061008635
AC008269.2,Brain Cortex,ANX,Inverse variance weighted,2,0.202,0.095,1.224,0.0335,NA,0.898089775,NA,0.028308958
