Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
BNIP3L,Brain Meta Analysis,ADHD,Wald ratio,1,-0.015,0.008,0.985,0.0637,NA,NA,NA,0.027785549
C1QTNF9,Brain Meta Analysis,ADHD,Wald ratio,1,-0.049,0.026,0.952,0.0637,NA,NA,NA,0.027601898
LTBP3,Brain Meta Analysis,ADHD,Wald ratio,1,-0.049,0.027,0.952,0.0638,NA,NA,NA,0.033988854
MBLAC2,Brain Meta Analysis,ADHD,Wald ratio,1,-0.035,0.019,0.966,0.0639,NA,NA,NA,0.027437172
MRPL48,Brain Meta Analysis,ADHD,Wald ratio,1,-0.03,0.016,0.97,0.0641,NA,NA,NA,0.028934723
CACNG2,Brain Meta Analysis,ADHD,Wald ratio,1,0.063,0.034,1.065,0.0641,NA,NA,NA,0.028931709
AK4,Brain Meta Analysis,ADHD,Wald ratio,1,0.049,0.026,1.05,0.0644,NA,NA,NA,0.051070826
SLC35B4,Brain Meta Analysis,ADHD,Wald ratio,1,0.016,0.009,1.016,0.0644,NA,NA,NA,0.024940809
PCDHA1,Brain Meta Analysis,ADHD,Wald ratio,1,0.046,0.025,1.047,0.0646,NA,NA,NA,0.026364338
MALT1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.014,0.008,0.986,0.0646,NA,NA,NA,0.026442183
FGF6,Brain Meta Analysis,ADHD,Wald ratio,1,-0.015,0.008,0.985,0.0648,NA,NA,NA,0.032704906
COP1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.046,0.025,0.955,0.0651,NA,NA,NA,0.0448168
DHRS3,Brain Meta Analysis,ADHD,Wald ratio,1,-0.051,0.027,0.951,0.0651,NA,NA,NA,0.026814109
RAB27B,Brain Meta Analysis,ADHD,Wald ratio,1,-0.016,0.008,0.985,0.0652,NA,NA,NA,0.028777036
GABRG3,Brain Meta Analysis,ADHD,Wald ratio,1,-0.031,0.017,0.97,0.0655,NA,NA,NA,0.026651841
LIPI,Brain Meta Analysis,ADHD,Wald ratio,1,0.018,0.01,1.018,0.0656,NA,NA,NA,0.035841004
ADAMTS2,Brain Meta Analysis,ADHD,Inverse variance weighted,3,-0.014,0.008,0.986,0.0657,0.909516585,0.859846077,0.685938482,0.006511188
IPO11,Brain Meta Analysis,ADHD,Wald ratio,1,-0.014,0.008,0.986,0.0657,NA,NA,NA,0.024802704
PDE2A,Brain Meta Analysis,ADHD,Wald ratio,1,-0.047,0.026,0.954,0.0659,NA,NA,NA,0.042523934
HS3ST3A1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.045,0.024,0.956,0.0667,NA,NA,NA,0.025017923
SGSM2,Brain Meta Analysis,ADHD,Inverse variance weighted,2,-0.033,0.018,0.968,0.0668,NA,0.760080428,NA,0.015910685
SBSPON,Brain Meta Analysis,ADHD,Wald ratio,1,0.047,0.026,1.048,0.0669,NA,NA,NA,0.061752883
TSPAN5,Brain Meta Analysis,ADHD,Wald ratio,1,0.041,0.022,1.042,0.0672,NA,NA,NA,0.025851169
