"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"NADSYN1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.041","0.044","0.960","3.50e-01",NA,NA,NA,0.021756094
"CDH23","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.059","0.064","1.061","3.52e-01",NA,NA,NA,0.015148077
"HFM1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.078","0.084","0.925","3.53e-01",NA,NA,NA,0.033566402
"TPCN2","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.035","0.039","0.965","3.58e-01",NA,NA,NA,0.025045192
"GPATCH2","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.061","0.066","0.941","3.59e-01",NA,NA,NA,0.019685739
"NTM","Brain Prefrontal cortex","OCD","Weighted median",3," 0.028","0.031","1.028","3.62e-01",0.065272779,0.125624704,0.720259902,0.018140344
"PTPRN2","Brain Prefrontal cortex","OCD","MR Egger",4,"-0.121","0.104","0.886","3.66e-01",0.407334535,0.332757673,0.331863397,0.017032532
"MS4A15","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.054","0.060","0.948","3.67e-01",NA,NA,NA,0.020743632
"MEIS1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.062","0.069","0.940","3.70e-01",NA,NA,NA,0.019964813
"HPCAL1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.087","0.098","0.916","3.71e-01",NA,NA,NA,0.020982595
"CECR2","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.031","0.035","0.969","3.72e-01",NA,NA,NA,0.020009419
