"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"STX1B","Brain","OCD","Wald ratio",1,"-0.097","0.107","0.907","3.63e-01",NA,NA,NA,0.023025166
"RIMKLA","Brain","OCD","Wald ratio",1," 0.067","0.074","1.069","3.66e-01",NA,NA,NA,0.019737655
"TSPYL5","Brain","OCD","Wald ratio",1," 0.079","0.087","1.082","3.66e-01",NA,NA,NA,0.020272324
"MOV10L1","Brain","OCD","Wald ratio",1," 0.075","0.083","1.078","3.66e-01",NA,NA,NA,0.021630022
"HDAC4","Brain","OCD","Simple mode",3," 0.062","0.054","1.064","3.67e-01",0.572633443,0.694591839,0.637223549,0.023535295
"CDH4","Brain","OCD","Inverse variance weighted",2," 0.040","0.044","1.041","3.67e-01",NA,0.339534324,NA,0.030173301
"SLC19A1","Brain","OCD","Wald ratio",1," 0.065","0.073","1.067","3.70e-01",NA,NA,NA,0.023227118
"ADAM17","Brain","OCD","Wald ratio",1,"-0.064","0.072","0.938","3.71e-01",NA,NA,NA,0.018548785
"SFTPD","Brain","OCD","Wald ratio",1," 0.056","0.062","1.057","3.71e-01",NA,NA,NA,0.01916273
"MDGA1","Brain","OCD","Wald ratio",1,"-0.064","0.071","0.938","3.71e-01",NA,NA,NA,0.019625055
"RIN2","Brain","OCD","Wald ratio",1,"-0.176","0.197","0.839","3.71e-01",NA,NA,NA,0.037297153
"BCL2L1","Brain","OCD","Wald ratio",1,"-0.108","0.121","0.898","3.72e-01",NA,NA,NA,0.022493221
"MRPL14","Brain","OCD","Wald ratio",1," 0.051","0.058","1.053","3.73e-01",NA,NA,NA,0.018561943
"CACNA1C","Brain","OCD","Wald ratio",1," 0.057","0.064","1.059","3.74e-01",NA,NA,NA,0.018798517
"APOB","Brain","OCD","Wald ratio",1,"-0.079","0.089","0.924","3.76e-01",NA,NA,NA,0.020570748
"FOXO6","Brain","OCD","Wald ratio",1,"-0.051","0.057","0.950","3.77e-01",NA,NA,NA,0.018437608
"ABLIM3","Brain","OCD","Wald ratio",1," 0.085","0.097","1.089","3.77e-01",NA,NA,NA,0.021115858
"CIPC","Brain","OCD","Wald ratio",1,"-0.085","0.097","0.918","3.79e-01",NA,NA,NA,0.020142771
"ATP8B4","Brain","OCD","Wald ratio",1," 0.153","0.174","1.166","3.79e-01",NA,NA,NA,0.031785032
"MAN2A1","Brain","OCD","Wald ratio",1," 0.092","0.105","1.096","3.81e-01",NA,NA,NA,0.022796467
"LINC01725","Brain","OCD","Wald ratio",1,"-0.218","0.249","0.804","3.81e-01",NA,NA,NA,0.047860103
"DMAC1","Brain","OCD","Wald ratio",1,"-0.068","0.078","0.934","3.81e-01",NA,NA,NA,0.020539618
"LMF1","Brain","OCD","Inverse variance weighted",2,"-0.043","0.049","0.958","3.82e-01",NA,0.665513893,NA,0.026690035
"ZC3H3","Brain","OCD","Wald ratio",1,"-0.037","0.043","0.964","3.83e-01",NA,NA,NA,0.024382624
"SETD4","Brain","OCD","Wald ratio",1," 0.073","0.085","1.076","3.86e-01",NA,NA,NA,0.018586853
"PRRX1","Brain","OCD","Wald ratio",1," 0.069","0.079","1.071","3.86e-01",NA,NA,NA,0.023446401
"VPS41","Brain","OCD","Wald ratio",1," 0.071","0.083","1.074","3.87e-01",NA,NA,NA,0.018139313
"HIP1","Brain","OCD","Wald ratio",1," 0.134","0.155","1.143","3.88e-01",NA,NA,NA,0.054549424
"THBS2","Brain","OCD","Wald ratio",1,"-0.112","0.131","0.894","3.93e-01",NA,NA,NA,0.025965951
"UMODL1","Brain","OCD","Wald ratio",1,"-0.076","0.090","0.927","3.95e-01",NA,NA,NA,0.021138182
"GGH","Brain","OCD","Wald ratio",1," 0.090","0.106","1.094","3.98e-01",NA,NA,NA,0.020095947
"MICAL3","Brain","OCD","Wald ratio",1,"-0.104","0.123","0.901","3.98e-01",NA,NA,NA,0.022984105
"CNTNAP2","Brain","OCD","Inverse variance weighted",2,"-0.043","0.051","0.958","4.00e-01",NA,0.272037419,NA,0.015637022
"RUNX2","Brain","OCD","Wald ratio",1," 0.037","0.044","1.038","4.01e-01",NA,NA,NA,0.018820235
"VSTM2B-DT","Brain","OCD","Wald ratio",1," 0.083","0.099","1.086","4.02e-01",NA,NA,NA,0.018670043
"TMIGD3","Brain","OCD","Wald ratio",1," 0.105","0.125","1.111","4.02e-01",NA,NA,NA,0.035593704
"SPOCK1","Brain","OCD","Wald ratio",1," 0.248","0.297","1.282","4.03e-01",NA,NA,NA,0.055363957
"RNF212","Brain","OCD","Wald ratio",1," 0.060","0.073","1.062","4.10e-01",NA,NA,NA,0.018917129
"AHNAK2","Brain","OCD","Wald ratio",1,"-0.073","0.089","0.930","4.10e-01",NA,NA,NA,0.023148505
"ZNF584","Brain","OCD","Wald ratio",1," 0.074","0.090","1.077","4.13e-01",NA,NA,NA,0.021508614
"TIMM50","Brain","OCD","Wald ratio",1,"-0.064","0.078","0.938","4.13e-01",NA,NA,NA,0.017615822
"RPS9","Brain","OCD","Wald ratio",1,"-0.112","0.137","0.894","4.14e-01",NA,NA,NA,0.023953255
"ZNF316","Brain","OCD","Wald ratio",1,"-0.064","0.078","0.938","4.15e-01",NA,NA,NA,0.020379404
"CDH13","Brain","OCD","Wald ratio",1,"-0.052","0.064","0.949","4.16e-01",NA,NA,NA,0.02860334
"ADGRB3","Brain","OCD","Inverse variance weighted",2,"-0.114","0.140","0.892","4.16e-01",NA,0.108157398,NA,0.163598839
"HFM1","Brain","OCD","Wald ratio",1,"-0.077","0.095","0.926","4.18e-01",NA,NA,NA,0.033007736
"USP40","Brain","OCD","Wald ratio",1,"-0.084","0.104","0.919","4.19e-01",NA,NA,NA,0.020826069
"PSD4","Brain","OCD","Wald ratio",1," 0.075","0.093","1.078","4.21e-01",NA,NA,NA,0.017552715
"LINC01356","Brain","OCD","Wald ratio",1," 0.120","0.150","1.128","4.22e-01",NA,NA,NA,0.027708833
"AATK","Brain","OCD","Wald ratio",1,"-0.078","0.097","0.925","4.22e-01",NA,NA,NA,0.022107435
"ENSG00000254363","Brain","OCD","Wald ratio",1,"-0.082","0.102","0.921","4.23e-01",NA,NA,NA,0.019473138
"ANKRD28","Brain","OCD","Wald ratio",1,"-0.093","0.116","0.911","4.23e-01",NA,NA,NA,0.02096162
"DHRS4-AS1","Brain","OCD","Wald ratio",1," 0.130","0.163","1.139","4.25e-01",NA,NA,NA,0.052509803
"ENSG00000274949","Brain","OCD","Wald ratio",1,"-0.076","0.095","0.927","4.25e-01",NA,NA,NA,0.017374866
"ENSG00000286619","Brain","OCD","Wald ratio",1," 0.026","0.032","1.026","4.27e-01",NA,NA,NA,0.017472146
"GNA12","Brain","OCD","Wald ratio",1," 0.079","0.099","1.082","4.27e-01",NA,NA,NA,0.017397101
"SEPTIN9","Brain","OCD","Wald ratio",1,"-0.046","0.059","0.955","4.28e-01",NA,NA,NA,0.017961197
"","Brain","OCD","Simple mode",380," 0.014","0.018","1.014","4.28e-01",0.003083622,0.003403515,0.795623497,0.018490993
"ZNF500","Brain","OCD","Wald ratio",1," 0.060","0.075","1.062","4.28e-01",NA,NA,NA,0.017568116
"FAM221A","Brain","OCD","Wald ratio",1,"-0.041","0.051","0.960","4.28e-01",NA,NA,NA,0.017250143
"CLK3P2","Brain","OCD","Wald ratio",1," 0.038","0.049","1.039","4.28e-01",NA,NA,NA,0.018764262
"AP2A1","Brain","OCD","Wald ratio",1," 0.065","0.082","1.067","4.30e-01",NA,NA,NA,0.017271804
"SLC7A7","Brain","OCD","Wald ratio",1," 0.091","0.116","1.096","4.32e-01",NA,NA,NA,0.020232362
"YEATS4","Brain","OCD","Wald ratio",1," 0.050","0.063","1.051","4.34e-01",NA,NA,NA,0.016927596
"WLS","Brain","OCD","Wald ratio",1,"-0.056","0.072","0.945","4.35e-01",NA,NA,NA,0.017980992
"SNHG31","Brain","OCD","Wald ratio",1," 0.313","0.403","1.367","4.38e-01",NA,NA,NA,0.05575753
"ZSCAN16-AS1","Brain","OCD","Wald ratio",1,"-0.076","0.098","0.927","4.40e-01",NA,NA,NA,0.035235427
"KLHDC1","Brain","OCD","Wald ratio",1," 0.083","0.107","1.086","4.40e-01",NA,NA,NA,0.018614463
"","Brain","OCD","Weighted mode",380," 0.010","0.014","1.011","4.40e-01",0.003083622,0.003403515,0.795623497,0.018490993
"CTBP2","Brain","OCD","Wald ratio",1,"-0.056","0.073","0.945","4.40e-01",NA,NA,NA,0.0169273
"ZNF502","Brain","OCD","Wald ratio",1," 0.047","0.061","1.049","4.40e-01",NA,NA,NA,0.020447827
