"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"MET","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.012","0.019","0.988","5.31e-01",NA,NA,NA,0.005976248
"GSDME","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.017","0.028","1.018","5.33e-01",NA,NA,NA,0.006086308
"ADAMTS16","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.006","0.010","0.994","5.38e-01",NA,NA,NA,0.005939177
"TP63","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.011","0.017","0.989","5.38e-01",NA,NA,NA,0.012035844
"LYPLA1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.022","0.037","1.023","5.40e-01",NA,NA,NA,0.007804112
"AK3","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.012","0.020","0.988","5.42e-01",NA,NA,NA,0.007040346
"ANKRD18B","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.013","0.021","1.013","5.43e-01",NA,NA,NA,0.006086618
"MYOM2","Brain Prefrontal cortex","ALZ","Inverse variance weighted",2,"-0.010","0.017","0.990","5.44e-01",NA,0.19633248,NA,0.014478825
"FREM1","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.012","0.019","0.988","5.47e-01",NA,NA,NA,0.006124011
"DYSF","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.021","0.035","1.021","5.48e-01",NA,NA,NA,0.008173012
"CDH23","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.013","0.022","1.013","5.49e-01",NA,NA,NA,0.006702289
"MYH15","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.006","0.011","0.994","5.50e-01",NA,NA,NA,0.006931961
"GALNT17","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.005","0.009","1.005","5.50e-01",NA,NA,NA,0.006345031
"TPO","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.013","0.021","1.013","5.51e-01",NA,NA,NA,0.005867052
"SNTG2","Brain Prefrontal cortex","ALZ","Simple mode",3," 0.015","0.022","1.016","5.52e-01",0.000491141,0.001426018,0.825828499,0.22904318
"RBFOX1","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.020","0.033","0.980","5.52e-01",NA,NA,NA,0.007040842
"KYAT1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.022","0.037","1.022","5.53e-01",NA,NA,NA,0.006382562
"PPP1R2","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.014","0.024","1.015","5.53e-01",NA,NA,NA,0.006382821
"POLR3K","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.012","0.020","1.012","5.53e-01",NA,NA,NA,0.007828015
"ADARB2","Brain Prefrontal cortex","ALZ","Weighted mode",5,"-0.006","0.009","0.994","5.56e-01",0.956740377,0.963805083,0.635696158,0.006216042
"XKR4","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.008","0.014","1.008","5.58e-01",NA,NA,NA,0.006127044
"LCLAT1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.015","0.025","1.015","5.58e-01",NA,NA,NA,0.006795699
"LRBA","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.011","0.018","1.011","5.62e-01",NA,NA,NA,0.005870888
"TPD52","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.012","0.021","1.012","5.67e-01",NA,NA,NA,0.006021014
"RERG","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.012","0.021","1.012","5.69e-01",NA,NA,NA,0.00576374
"UTS2R","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.009","0.016","0.991","5.71e-01",NA,NA,NA,0.014754738
"ADARB2","Brain Prefrontal cortex","ALZ","MR Egger",5,"-0.016","0.026","0.984","5.71e-01",0.956740377,0.963805083,0.635696158,0.006216042
"CDH4","Brain Prefrontal cortex","ALZ","MR Egger",3," 0.057","0.072","1.059","5.72e-01",0.550679045,0.616355951,0.577436077,0.006768022
"EEF2K","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.011","0.020","0.989","5.72e-01",NA,NA,NA,0.007200377
"CDH4","Brain Prefrontal cortex","ALZ","Simple mode",3," 0.008","0.012","1.008","5.73e-01",0.550679045,0.616355951,0.577436077,0.006768022
"CNTNAP2","Brain Prefrontal cortex","ALZ","Inverse variance weighted",2," 0.006","0.011","1.006","5.76e-01",NA,0.863294451,NA,0.006785892
"PSMF1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.010","0.018","1.010","5.77e-01",NA,NA,NA,0.007454152
"RHEX","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.026","0.047","1.026","5.79e-01",NA,NA,NA,0.012449713
"RNF141","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.020","0.037","1.020","5.80e-01",NA,NA,NA,0.006574699
"SMYD3","Brain Prefrontal cortex","ALZ","Weighted mode",4," 0.007","0.012","1.007","5.80e-01",0.760070448,0.377265499,0.251637684,0.004080739
"HOMER1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.014","0.026","1.014","5.83e-01",NA,NA,NA,0.001784294
"PRDX1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.019","0.034","1.019","5.84e-01",NA,NA,NA,0.005995946
"DISP3","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.011","0.020","1.011","5.84e-01",NA,NA,NA,0.008492406
