"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"CNEP1R1","Brain Meta analysis","BP","Wald ratio",1,0.014,0.008,1.014,0.09,NA,NA,NA,0.021502767
"FMNL2","Brain Meta analysis","BP","Wald ratio",1,-0.054,0.032,0.947,0.0902,NA,NA,NA,0.031568575
"SNX32","Brain Meta analysis","BP","Wald ratio",1,-0.045,0.027,0.956,0.0903,NA,NA,NA,0.003163785
"TULP4","Brain Meta analysis","BP","Wald ratio",1,0.03,0.018,1.03,0.0905,NA,NA,NA,0.030732658
"GPR88","Brain Meta analysis","BP","Wald ratio",1,-0.035,0.021,0.966,0.0907,NA,NA,NA,0.019201763
"SNRPB2","Brain Meta analysis","BP","Wald ratio",1,-0.042,0.025,0.959,0.0908,NA,NA,NA,0.027401654
"MBP","Brain Meta analysis","BP","Weighted median",3,0.026,0.015,1.026,0.0911,0.919609659,0.852924804,0.677460319,0.005240357
"SARAF","Brain Meta analysis","BP","Wald ratio",1,0.013,0.008,1.013,0.0913,NA,NA,NA,0.039022255
"FAM120A","Brain Meta analysis","BP","Wald ratio",1,-0.038,0.023,0.963,0.092,NA,NA,NA,0.029569749
"LHFPL3","Brain Meta analysis","BP","Wald ratio",1,-0.037,0.022,0.964,0.0922,NA,NA,NA,0.019149764
"MAN2B2","Brain Meta analysis","BP","Wald ratio",1,0.048,0.028,1.049,0.0922,NA,NA,NA,0.027066832
"ANKRD44","Brain Meta analysis","BP","Weighted median",3,0.011,0.007,1.011,0.0926,0.161011897,0.362434039,0.88534644,0.01819411
"RETREG1","Brain Meta analysis","BP","Wald ratio",1,0.068,0.041,1.071,0.0928,NA,NA,NA,0.026814456
"GLI2","Brain Meta analysis","BP","Simple mode",5,-0.049,0.022,0.952,0.0928,0.69695924,0.287763869,0.15569603,0.006602742
"MTSS1","Brain Meta analysis","BP","Inverse variance weighted",3,-0.012,0.007,0.988,0.0929,0.992908626,0.99643138,0.946592725,0.006661254
"ADARB2","Brain Meta analysis","BP","MR Egger",6,0.072,0.033,1.075,0.0931,0.666244481,0.276489139,0.118197907,0.018146843
"PAQR6","Brain Meta analysis","BP","Wald ratio",1,0.06,0.036,1.062,0.0931,NA,NA,NA,0.026440808
"BCL2","Brain Meta analysis","BP","Wald ratio",1,-0.072,0.043,0.93,0.0934,NA,NA,NA,0.028134424
"MBP","Brain Meta analysis","BP","Inverse variance weighted",3,0.023,0.014,1.023,0.0941,0.919609659,0.852924804,0.677460319,0.005240357
"FARS2","Brain Meta analysis","BP","Wald ratio",1,-0.046,0.028,0.955,0.0941,NA,NA,NA,0.01906103
"LSMEM1","Brain Meta analysis","BP","Wald ratio",1,0.042,0.025,1.043,0.0943,NA,NA,NA,0.018767153
"PEPD","Brain Meta analysis","BP","Wald ratio",1,0.034,0.02,1.035,0.0943,NA,NA,NA,0.019959728
"SH2D4A","Brain Meta analysis","BP","Wald ratio",1,0.042,0.025,1.042,0.0945,NA,NA,NA,0.023929371
"OTOG","Brain Meta analysis","BP","Wald ratio",1,-0.035,0.021,0.965,0.0948,NA,NA,NA,0.018540263
"SLCO3A1","Brain Meta analysis","BP","Inverse variance weighted",3,0.014,0.009,1.015,0.0949,0.230800172,0.48769907,0.992675414,0.007185561
"BACE2","Brain Meta analysis","BP","Wald ratio",1,0.013,0.008,1.013,0.0949,NA,NA,NA,0.01910506
"C2orf76","Brain Meta analysis","BP","Wald ratio",1,0.014,0.009,1.014,0.0949,NA,NA,NA,0.003447323
"ZNF787","Brain Meta analysis","BP","Inverse variance weighted",2,0.019,0.011,1.019,0.0955,NA,0.771022168,NA,0.02051523
"DNAH11","Brain Meta analysis","BP","Inverse variance weighted",2,-0.018,0.011,0.983,0.0956,NA,0.218874098,NA,0.061330131
"TAPT1","Brain Meta analysis","BP","Wald ratio",1,-0.025,0.015,0.976,0.0956,NA,NA,NA,0.018232204
"ECRG4","Brain Meta analysis","BP","Wald ratio",1,-0.043,0.026,0.958,0.0958,NA,NA,NA,0.017127367
