"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"RRM1","Brain Spinal cord cervical","ED","Wald ratio",1,0.01,0.031,1.01,0.737,NA,NA,NA,0.004233853
"LINC02226","Brain Spinal cord cervical","ED","Wald ratio",1,0.009,0.026,1.009,0.737,NA,NA,NA,0.007235344
"UBE2CP5","Brain Spinal cord cervical","ED","Wald ratio",1,-0.009,0.028,0.991,0.737,NA,NA,NA,0.001837769
"ZNF814","Brain Spinal cord cervical","ED","Wald ratio",1,0.008,0.025,1.008,0.737,NA,NA,NA,0.007721109
"CECR7","Brain Spinal cord cervical","ED","Wald ratio",1,-0.006,0.017,0.994,0.738,NA,NA,NA,0.010715191
"IL17RA","Brain Spinal cord cervical","ED","Wald ratio",1,0.014,0.043,1.014,0.738,NA,NA,NA,0.010390971
"PELO","Brain Spinal cord cervical","ED","Wald ratio",1,-0.012,0.036,0.988,0.74,NA,NA,NA,0.000136162
"INSYN2A","Brain Spinal cord cervical","ED","Inverse variance weighted",2,0.021,0.063,1.021,0.741,NA,0.040798738,NA,0.001414802
"PERP","Brain Spinal cord cervical","ED","Wald ratio",1,0.013,0.038,1.013,0.741,NA,NA,NA,0.006464348
"SEPTIN12","Brain Spinal cord cervical","ED","Wald ratio",1,-0.005,0.017,0.995,0.744,NA,NA,NA,0.008441867
"SMIM22","Brain Spinal cord cervical","ED","Wald ratio",1,-0.011,0.034,0.989,0.744,NA,NA,NA,0.001287572
"RPL36AL","Brain Spinal cord cervical","ED","Wald ratio",1,-0.009,0.028,0.991,0.744,NA,NA,NA,0.008287684
"GGH","Brain Spinal cord cervical","ED","Wald ratio",1,0.012,0.036,1.012,0.744,NA,NA,NA,0.006920433
"SLC7A9","Brain Spinal cord cervical","ED","Wald ratio",1,-0.006,0.019,0.994,0.745,NA,NA,NA,0.008334718
"LYSMD4","Brain Spinal cord cervical","ED","Wald ratio",1,0.005,0.016,1.005,0.745,NA,NA,NA,0.008179284
"CDO1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.007,0.02,0.993,0.746,NA,NA,NA,0.007406363
"EVI5","Brain Spinal cord cervical","ED","Wald ratio",1,-0.012,0.037,0.988,0.746,NA,NA,NA,4.71e-05
"OR6E1P","Brain Spinal cord cervical","ED","Wald ratio",1,0.008,0.026,1.008,0.746,NA,NA,NA,0.001844354
"HELB","Brain Spinal cord cervical","ED","Wald ratio",1,-0.013,0.041,0.987,0.75,NA,NA,NA,0.004988842
"TDRD9","Brain Spinal cord cervical","ED","Wald ratio",1,0.006,0.018,1.006,0.75,NA,NA,NA,0.007809467
"FRK","Brain Spinal cord cervical","ED","Wald ratio",1,0.012,0.039,1.012,0.752,NA,NA,NA,0.006951587
"GUCY1B2","Brain Spinal cord cervical","ED","Inverse variance weighted",2,0.005,0.017,1.005,0.753,NA,0.250643075,NA,3.43e-05
"BACE2","Brain Spinal cord cervical","ED","Wald ratio",1,0.004,0.013,1.004,0.753,NA,NA,NA,0.008717209
"LINC00323","Brain Spinal cord cervical","ED","Wald ratio",1,0.005,0.016,1.005,0.753,NA,NA,NA,0.008717209
"TTC23L-AS1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.012,0.037,0.988,0.753,NA,NA,NA,0.000926407
"HMGXB3","Brain Spinal cord cervical","ED","Wald ratio",1,-0.016,0.052,0.984,0.753,NA,NA,NA,0.002529533
"CATSPERG","Brain Spinal cord cervical","ED","Wald ratio",1,-0.008,0.026,0.992,0.753,NA,NA,NA,0.004615664
"TMEM44-AS1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.008,0.025,0.992,0.754,NA,NA,NA,0.008797728
"FLRT2-AS1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.011,0.034,0.989,0.754,NA,NA,NA,0.000293839
"HYMAI","Brain Spinal cord cervical","ED","Wald ratio",1,0.008,0.026,1.008,0.754,NA,NA,NA,7.58e-06
