"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"CSMD2","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.018","0.012","0.982","1.23e-01",NA,NA,NA,0.00744816
"LDLRAD4","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.007","0.005","1.007","1.29e-01",NA,NA,NA,0.008167995
"SLC27A1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.013","0.009","0.987","1.31e-01",NA,NA,NA,0.006689282
"GPR161","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.014","0.009","0.986","1.31e-01",NA,NA,NA,0.006876166
"DYSF","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.019","0.013","1.019","1.31e-01",NA,NA,NA,0.007898993
"WDR33","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.015","0.010","1.015","1.37e-01",NA,NA,NA,0.005626635
"LRRC27","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.018","0.012","1.018","1.39e-01",NA,NA,NA,0.00807573
"RNF213","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.011","0.007","0.989","1.40e-01",NA,NA,NA,0.006503433
"DPP10","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.009","0.006","0.991","1.41e-01",NA,NA,NA,0.007757103
"GMDS","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.022","0.015","0.978","1.43e-01",NA,NA,NA,0.00618728
"PTPRN2","Brain Prefrontal cortex","DEP","Simple mode",3,"-0.012","0.005","0.988","1.45e-01",0.373010863,0.638972605,0.803037689,0.003671793
"HSF1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.015","0.010","0.985","1.46e-01",NA,NA,NA,0.006291145
"GABRR2","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.019","0.013","0.982","1.48e-01",NA,NA,NA,0.006573292
"KIF26A","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.010","0.007","0.990","1.49e-01",NA,NA,NA,0.007295612
"KIF1A","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.009","0.007","1.009","1.51e-01",NA,NA,NA,0.007647181
"ABCA1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.019","0.013","0.981","1.52e-01",NA,NA,NA,0.008631737
"CCDC6","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.008","0.006","0.992","1.52e-01",NA,NA,NA,0.006090088
"VIPR2","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.012","0.009","0.988","1.53e-01",NA,NA,NA,0.006745063
"DYNC2I1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.011","0.008","1.011","1.55e-01",NA,NA,NA,0.006143295
"PTPRN2","Brain Prefrontal cortex","DEP","Weighted mode",3,"-0.012","0.005","0.988","1.57e-01",0.373010863,0.638972605,0.803037689,0.003671793
"CARS1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.010","0.007","0.990","1.62e-01",NA,NA,NA,0.005954845
"TEX29","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.008","0.006","0.992","1.63e-01",NA,NA,NA,0.005655422
"UNC45B","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.012","0.009","1.012","1.66e-01",NA,NA,NA,0.005712272
"BORCS5","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.011","0.008","1.011","1.66e-01",NA,NA,NA,0.005714585
"RNF215","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.020","0.014","1.020","1.68e-01",NA,NA,NA,0.006428861
"SLX9","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.011","0.008","1.011","1.68e-01",NA,NA,NA,0.008451326
"MFSD12","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.016","0.012","1.016","1.70e-01",NA,NA,NA,0.005801196
"LRWD1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.011","0.008","0.989","1.72e-01",NA,NA,NA,0.006195549
"CYP4V2","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.006","0.005","1.006","1.73e-01",NA,NA,NA,0.006912531
"EIF3H","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.013","0.010","0.987","1.73e-01",NA,NA,NA,0.005539808
"MYRFL","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.011","0.008","0.989","1.78e-01",NA,NA,NA,0.006027415
"TPD52","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.012","0.009","1.012","1.87e-01",NA,NA,NA,0.005214101
"TAF4","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.005","0.004","1.005","1.92e-01",NA,NA,NA,0.005352106
"CBFA2T3","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.011","0.008","0.989","1.92e-01",NA,NA,NA,0.006499275
"ACTN2","Brain Prefrontal cortex","DEP","Inverse variance weighted",2," 0.008","0.006","1.008","1.94e-01",NA,0.150984861,NA,0.04518184
